time,temperature_2m (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),relative_humidity_2m (%),wind_speed_10m (km/h),visibility (m),INV/1/DayEnergy (kWh),INV/2/DayEnergy (kWh),INV/3/DayEnergy (kWh),INV/4/DayEnergy (kWh),INV/5/DayEnergy (kWh),INV/6/DayEnergy (kWh),INV/7/DayEnergy (kWh),INV/8/DayEnergy (kWh)
2023-05-23T03:00,14.3,0,0,0,0,0,0,0,0,0,0,0,0,70,8.8,24140,0,0,0,0,0,0,0,0
2023-05-23T04:00,13.7,0,0,0,0,0,0,0,0,0,0,0,0,73,5.6,24140,0,0,0,0,0,0,0,0
2023-05-23T05:00,13,0,0,0,0,0,0,0,0,0,0,0,0,74,3.4,24140,0,0,0,0,0,0,0,0
2023-05-23T06:00,12,8,1,7,12.8,8,45.9,19.5,2.4,17.1,13.7,8.6,112,78,4.3,24140,10.47723233,7.315,18.40287283,6.555326333,15.757175,11.05,10.135,6.368583667
2023-05-23T07:00,12.8,100,32,68,177.2,100,241.1,153.7,49.2,104.5,272.4,153.7,370.5,80,3.2,24140,103.5644917,98.970625,109.0814833,97.16666667,104.3092917,102.5,105.3016667,97.16666667
2023-05-23T08:00,14.8,263,127,136,340.3,263,498.2,329,158.9,170.2,425.8,329,623.3,69,2.3,24140,425.09345,395.6051333,426.8291917,405.13885,411.430075,407.5478417,412.9919833,408.8333333
2023-05-23T09:00,16.1,434,218,216,392.9,434,740.7,499.7,251,248.7,452.4,499.7,852.9,66,4.2,24140,1011.919658,958.8941333,1012.914525,968.1529083,979.829725,969.186175,981.4463583,980.9617
2023-05-23T10:00,18,692,533,159,747.2,692,952.2,758.6,584.3,174.3,819.1,758.6,1043.8,56,3.9,24140,1778.555542,1701.774392,1778.992517,1721.782517,1724.008833,1719.398317,1739.752533,1739.835883
2023-05-23T11:00,19.2,808,633,175,755.6,808,1118.2,854.8,669.7,185.1,799.4,854.8,1183.1,48,7.6,24140,2500.31075,2423.044192,2497.444208,2439.666667,2439.495375,2438.497267,2458.932725,2457.584108
2023-05-23T12:00,20.1,845,582,263,632.9,845,1227.5,868.1,597.9,270.2,650.2,868.1,1261.1,45,13,24140,3186.28475,3131.246383,3187.954983,3141.953825,3145.177117,3144.129283,3162.875208,3162.180958
2023-05-23T13:00,17.9,445,174,271,182.5,445,1272.6,445,174,271,182.5,445,1272.7,63,12.8,24140,3714.166667,3671.333333,3717.836292,3678.71205,3684.029983,3684.169808,3701.031925,3695.417642
2023-05-23T14:00,17.6,394,119,275,127,394,1250.4,383.5,115.8,267.7,123.6,383.5,1217.1,65,12.2,24140,4069.214142,4032.970817,4081.074717,4040.663642,4048.551892,4052.42395,4069.274458,4060.6176
2023-05-23T15:00,19.2,640,272,368,312.3,640,1162.5,604.4,256.9,347.6,294.9,604.4,1097.9,52,9.8,23140,4494.797733,4464.117467,4505.333333,4466.047292,4475.333333,4482.58,4499.833333,4485.333333
2023-05-23T16:00,18.2,505,228,277,299.8,505,1014.9,459.5,207.5,252.1,272.8,459.5,923.5,59,6.4,24140,4704.730933,4678.166667,4717.933375,4680.666667,4682.525283,4695.092675,4709.919725,4696.970358
2023-05-23T17:00,17.9,402,207,195,337.9,402,817.7,346.9,178.6,168.3,291.6,346.9,705.7,60,10.5,24140,4910.666667,4881.637267,4923.632342,4883.524967,4887.092242,4898.166667,4916.351892,4896.833333
2023-05-23T18:00,17.4,230,84,146,191.9,230,584.2,180.8,66,114.8,150.9,180.8,459.3,61,7.9,24140,5000.333333,4972.658583,5011.333333,4973.833333,4982,4988.5,5007.333333,4987
2023-05-23T19:00,16.5,134,43,91,173.6,134,330.5,81.5,26.2,55.4,105.7,81.5,201.1,67,14.6,19280,5033.666667,5008.666667,5044,5011.166667,5015.333333,5022,5042.166667,5020.333333
2023-05-23T20:00,14.9,21,1,20,9,21,90.1,0,0,0,0,0,0,77,12,18600,5042,5022,5044,5024,5022,5022,5044,5022
2023-05-23T21:00,13.7,0,0,0,0,0,0,0,0,0,0,0,0,81,6.8,24140,0,0,0,0,0,0,0,0
2023-05-23T22:00,13,0,0,0,0,0,0,0,0,0,0,0,0,81,3.8,13280,0,0,0,0,0,0,0,0
2023-05-23T23:00,11.8,0,0,0,0,0,0,0,0,0,0,0,0,87,2.9,24140,0,0,0,0,0,0,0,0
2023-05-24T00:00,11.4,0,0,0,0,0,0,0,0,0,0,0,0,89,2.6,24140,0,0,0,0,0,0,0,0
2023-05-24T01:00,10.5,0,0,0,0,0,0,0,0,0,0,0,0,91,3.9,16160,0,0,0,0,0,0,0,0
2023-05-24T02:00,10.2,0,0,0,0,0,0,0,0,0,0,0,0,92,4,24140,0,0,0,0,0,0,0,0
2023-05-24T03:00,10,0,0,0,0,0,0,0,0,0,0,0,0,93,5.9,24140,0,0,0,0,0,0,0,0
2023-05-24T04:00,9.8,0,0,0,0,0,0,0,0,0,0,0,0,92,4.6,24140,0,0,0,0,0,0,0,0
2023-05-24T05:00,9.5,0,0,0,0,0,0,0,0,0,0,0,0,91,4.5,24140,0,0,0,0,0,0,0,0
2023-05-24T06:00,9.5,10,2,8,25.3,10,47.1,24.3,4.9,19.4,27.3,10.8,114.3,92,2.4,24140,17.64530175,10.92833333,18.86182675,15.54020642,16.18392933,23.75132958,24.50493733,16.39833333
2023-05-24T07:00,10.9,100,38,62,208.5,100,243.2,153.2,58.2,95,319.4,153.2,372.4,88,4.2,15640,133.2551333,98.288975,148.4339583,120,135,159.5351148,161.3233333,125.3472333
2023-05-24T08:00,13.4,276,160,116,427.1,276,499.8,345,200,145,533.9,345,624.7,77,2.1,24140,552.3055333,475.9933833,558.5197917,508.086825,427.3886667,546.4555917,551.0383667,521.9753333
2023-05-24T09:00,15.1,480,329,151,591.6,480,742,552.5,378.7,173.8,680.9,552.5,854.1,69,2.7,11980,1206.473067,1098.831458,1215.328375,1136.122175,1053.539617,1172.877308,1181.573942,1160.511725
2023-05-24T10:00,17.1,680,514,166,719.5,680,953.2,745.3,563.3,181.9,788.6,745.3,1044.8,57,5.1,23180,2050.175767,1918.516633,2052.199283,1956.419392,1872.055392,1994.732725,2010,1986.0401
2023-05-24T11:00,18.1,792,588,204,701.1,792,1119.1,837.8,622,215.8,741.7,837.8,1183.9,52,0.8,24140,2987.921333,2845.74165,2970.589133,2863.122308,2758.573475,2877.703867,2867.586175,2826.776292
2023-05-24T12:00,18.5,874,631,243,685.5,874,1228.3,897.9,648.3,249.7,704.2,897.9,1261.9,47,0.4,24140,3831.382083,3746.852592,3816.525792,3743.541933,3638.412258,3766.587308,3747.504625,3709.504092
2023-05-24T13:00,19.1,807,451,356,472.6,807,1273.4,807.1,451.1,356.1,472.6,807.1,1273.6,47,2.2,24140,4609.169433,4566.5,4589.771567,4542.563858,4437.40115,4570.201333,4541.645308,4489.343125
2023-05-24T14:00,19.9,790,471,319,502.2,790,1251.3,769,458.5,310.5,488.9,769,1218.1,42,1.3,23560,5372.761208,5354.265242,5362.333333,5328.530983,5228.311342,5367.4104,5338.166667,5282.114267
2023-05-24T15:00,21,775,536,239,614.5,775,1163.7,732.1,506.3,225.8,580.5,732.1,1099.3,35,1.6,24140,6078.238042,6062.666667,6067.164433,6034.3593,5936.966233,6079.226842,6062.876058,6007.3318
2023-05-24T16:00,20.8,574,378,196,496.2,574,1016.4,522.5,344.1,178.4,451.7,522.5,925.2,35,5.9,20600,6487.380383,6467.177825,6470.666667,6430.464608,6332.333333,6481.304583,6462.651267,6402.735425
2023-05-24T17:00,20.4,435,243,192,395.6,435,819.6,375.7,209.9,165.8,341.6,375.7,707.8,41,12.1,24140,6642,6623.666667,6605.333333,6585.333333,6485.9778,6634.5,6611.833333,6551
2023-05-24T18:00,18.8,261,109,152,247.9,261,586.5,205.5,85.8,119.7,195.2,205.5,461.8,53,9.3,24140,6727.885683,6711.282217,6687.700492,6673.166667,6574.756692,6723.25475,6701.667442,6637.058583
2023-05-24T19:00,18,159,80,79,320.3,159,333.2,97.4,49,48.4,196.1,97.4,204.1,59,5.4,24140,6762,6742,6722,6718.5,6622,6762,6740,6684
2023-05-24T20:00,16.5,27,7,20,62.1,27,91.5,0,0,0,0,0,0,71,3.6,22980,6762,6742,6722,6720,6622,6762,6740,6684
2023-05-24T21:00,15.5,0,0,0,0,0,0,0,0,0,0,0,0,75,1.5,24140,0,0,0,0,0,0,0,0
2023-05-24T22:00,14.7,0,0,0,0,0,0,0,0,0,0,0,0,78,2.5,24140,0,0,0,0,0,0,0,0
2023-05-24T23:00,13.1,0,0,0,0,0,0,0,0,0,0,0,0,87,4.1,24140,0,0,0,0,0,0,0,0
2023-05-25T00:00,11.8,0,0,0,0,0,0,0,0,0,0,0,0,91,5.7,24140,0,0,0,0,0,0,0,0
2023-05-25T01:00,11.1,0,0,0,0,0,0,0,0,0,0,0,0,90,5.7,24140,0,0,0,0,0,0,0,0
2023-05-25T02:00,10.6,0,0,0,0,0,0,0,0,0,0,0,0,90,5.5,24140,0,0,0,0,0,0,0,0
2023-05-25T03:00,10.1,0,0,0,0,0,0,0,0,0,0,0,0,93,4.6,24140,0,0,0,0,0,0,0,0
2023-05-25T04:00,10,0,0,0,0,0,0,0,0,0,0,0,0,91,3.9,24140,0,0,0,0,0,0,0,0
2023-05-25T05:00,10.1,0,0,0,0,0,0,0,0,0,0,0,0,87,3.6,24140,0,0,0,0,0,0,0,0
2023-05-25T06:00,9.8,10,2,8,25,10,48.1,24.2,4.8,19.4,27.3,10.9,116.5,89,3.9,24140,14.17485742,5.238333333,0.816666667,5.602334667,2.832430667,17.30450833,10.5924295,9.068893333
2023-05-25T07:00,11,122,60,62,326.5,122,245.1,186.2,91.6,94.6,498.4,186.2,374.2,88,3.2,24140,134.0384917,84.02658842,106.3140988,58.40654167,87.1843725,140.0551319,139.4504583,100.7467599
2023-05-25T08:00,13.4,313,218,95,579.9,313,501.4,390.9,272.2,118.6,724.2,390.9,626.1,79,1.6,24140,519.7122288,326.4119079,511.8002173,418.1800962,419.3647741,510.0947992,516.0454078,441.8560554
2023-05-25T09:00,15.9,517,408,109,732.2,517,743.3,594.8,469.4,125.4,842.4,594.8,855.1,71,4.1,24140,1225.190517,878.1982583,1212.525725,1076.081342,1049.166642,1166.071617,1183.833625,1088.697317
2023-05-25T10:00,17.8,716,596,120,833.1,716,954.2,784.6,653.1,131.5,912.9,784.6,1045.6,61,4.8,24140,2073.905842,1701.396242,2054.554142,1896.300783,1871.622283,1985.031625,2013.056392,1918.301233
2023-05-25T11:00,19.6,858,727,131,865.9,858,1119.8,907.6,769,138.6,915.9,907.6,1184.6,52,5.2,24140,3021.897608,2640.637283,3001.379167,2828.205333,2803.241808,2920.103583,2949.931608,2861.739442
2023-05-25T12:00,20.5,865,650,215,705.4,865,1229,888.7,667.8,220.9,724.7,888.7,1262.6,43,2.2,24140,3984.658617,3604.104967,3965.427533,3802.879183,3774.217825,3886.064875,3923.688358,3842.064625
2023-05-25T13:00,21.4,929,677,252,708.7,929,1274.1,929.2,677.1,252,708.8,929.2,1274.3,40,4.7,24140,4952.197775,4569.999408,4932.153225,4757.181875,4733.365167,4852.364992,4878.069992,4810.684417
2023-05-25T14:00,21.6,867,574,293,611.4,867,1252.2,844,558.8,285.2,595.2,844,1219.1,39,6.3,24140,5881.729608,5509.400667,5863.433442,5688.353608,5662.486075,5779.5,5813.921583,5740.982475
2023-05-25T15:00,22.8,799,569,230,651.5,799,1164.8,754.9,537.6,217.3,615.5,754.9,1100.5,36,2.8,24140,6714.730892,6356.231092,6695.571467,6525.102092,6500.910883,6620.4512,6656.70605,6572.565717
2023-05-25T16:00,22.4,650,370,280,484.8,650,1017.9,591.9,336.9,255,441.4,591.9,926.8,37,6.2,24140,7395.964233,7060.197417,7380.80775,7220.315783,7194,7315.274717,7359.2839,7260.101933
2023-05-25T17:00,20.9,458,195,263,316.6,458,821.4,395.8,168.5,227.3,273.6,395.8,709.8,46,15.7,24140,7716.878883,7400.411533,7719.911442,7566.627225,7535.666667,7655,7691.2395,7577.5
2023-05-25T18:00,20,266,79,187,178.9,266,588.8,209.7,62.3,147.5,141.1,209.7,464.3,47,12.2,24140,7796.833333,7479,7798.5,7647.5,7617.297558,7736,7775,7658.5
2023-05-25T19:00,18.1,130,27,103,107.2,130,335.9,80.1,16.6,63.5,66,80.1,207,57,16.9,24140,7806,7502.333333,7822.333333,7664,7635.666667,7760.333333,7786,7680.5
2023-05-25T20:00,16.8,26,4,22,35.1,26,92.9,0,0,0,0,0,0,62,13.3,20760,7806,7504,7824,7664,7644,7764,7786,7682
2023-05-25T21:00,15.8,0,0,0,0,0,0,0,0,0,0,0,0,65,10.8,16340,0,0,0,0,0,0,0,0
2023-05-25T22:00,15,0,0,0,0,0,0,0,0,0,0,0,0,69,5.8,24140,0,0,0,0,0,0,0,0
2023-05-25T23:00,13.2,0,0,0,0,0,0,0,0,0,0,0,0,78,6.6,24140,0,0,0,0,0,0,0,0
2023-05-26T00:00,12.3,0,0,0,0,0,0,0,0,0,0,0,0,81,4,24140,0,0,0,0,0,0,0,0
2023-05-26T01:00,11.3,0,0,0,0,0,0,0,0,0,0,0,0,86,3.1,24140,0,0,0,0,0,0,0,0
2023-05-26T02:00,11.1,0,0,0,0,0,0,0,0,0,0,0,0,85,3.3,24140,0,0,-10290.65936,0,0,0,0,0
2023-05-26T03:00,11.5,0,0,0,0,0,0,0,0,0,0,0,0,86,4,24140,0,0,0,0,0,0,0,0
2023-05-26T04:00,11.2,0,0,0,0,0,0,0,0,0,0,0,0,85,3.9,24140,0,0,0,0,0,0,0,0
2023-05-26T05:00,11,0,0,0,0,0,0,0,0,0,0,0,0,84,3.6,24140,0,0,0,0,0,0,0,0
2023-05-26T06:00,10.6,10,2,8,24.8,10,49.2,24.1,4.8,19.3,27.3,11,118.6,83,3.8,24140,10.22063583,8.0082885,8202685.397,8.382285917,9.613185667,18.455,31.93696667,8.325
2023-05-26T07:00,11.7,121,57,64,307.7,121,247,184.1,86.7,97.4,468.2,184.1,375.9,83,3.2,24140,166.6560667,106.7293417,13928539.67,93.3390275,143.1222833,157.6666667,175.5,115.7707917
2023-05-26T08:00,14,305,191,114,506.4,305,502.9,380.5,238.3,142.2,631.8,380.5,627.4,76,2.9,24140,579.3289417,479.1865167,13928950.82,456.4350583,529.7888917,535.4235333,564.650875,505.34535
2023-05-26T09:00,16.9,504,363,141,650.2,504,744.4,579.7,417.5,162.2,747.8,579.7,856.1,62,3.6,24140,1236.281208,1101.929975,13929600.57,1086.591567,1155.885167,1161.689542,1195.67215,1138.139442
2023-05-26T10:00,19,692,544,148,759.5,692,955.1,758.2,596,162.2,832.1,758.2,1046.4,53,4.7,24140,2065.581842,1908.825583,13930425.56,1893.81395,1963.34955,1967.88895,2004.3455,1948.685692
2023-05-26T11:00,21,859,738,121,878.1,859,1120.5,908.6,780.6,128,928.8,908.6,1185.2,44,5.2,24140,3001.142067,2837.680775,13931359.71,2821.666667,2881.995742,2880.9413,2935.580308,2873.497925
2023-05-26T12:00,22.2,835,602,233,652.8,835,1229.6,857.8,618.5,239.4,670.6,857.8,1263.2,36,3.3,24140,3977.673342,3801.831133,13932333.89,3786.306442,3848.085908,3859.6723,3901.16445,3846.684467
2023-05-26T13:00,22.5,842,604,238,631.7,842,1274.8,842.2,604.1,238.1,631.9,842.2,1275.1,36,4.3,24140,4906.914658,4704.2021,13933250.94,4692.5856,4761.434008,4758.333333,4805.884217,4762.758733
2023-05-26T14:00,22.8,804,534,270,568.2,804,1253.1,782.8,519.9,262.9,553.2,782.8,1220,35,8.6,16960,5666.428858,5424.493892,13933998.8,5417.492392,5505.275367,5523.157908,5587.0874,5555.201117
2023-05-26T15:00,24.7,690,402,288,459.7,690,1165.9,652,379.9,272.2,434.4,652,1101.8,30,15.5,21500,6472.455625,6239.560692,13934816.62,6226.940208,6311.333333,6337.975258,6406.963275,6367.278475
2023-05-26T16:00,22.3,463,228,235,298.2,463,1019.3,421.7,207.7,214.1,271.6,421.7,928.5,40,15.9,21160,6887.997775,6662.986875,13935237,6646.8227,6721.5,6746.599383,6812.973042,6759.666667
2023-05-26T17:00,21.4,362,163,199,264,362,823.2,313,140.9,172.1,228.3,313,711.8,43,18.1,24140,6987.666667,6764.5,13935338.33,6746.218567,6824.5,6849.666667,6914.0346,6862.333333
2023-05-26T18:00,20.8,296,154,142,347.4,296,591,233.7,121.6,112.1,274.3,233.7,466.7,50,8.2,24140,7039.5,6814.666667,13935390.17,6798.88525,6874.166667,6898.833333,6967.5,6910.5024
2023-05-26T19:00,20,126,30,96,118.1,126,338.6,78.1,18.6,59.5,73.2,78.1,209.8,49,8.8,24140,7082,6860.333333,13935436.67,6844,6922.166667,6942,7017,6960.666667
2023-05-26T20:00,17.4,29,8,21,69.6,29,94.3,0,0,0,0,0,0,63,11.2,24140,7082,6862,13935440,6844,6924,6942,7022,6964
2023-05-26T21:00,15.9,0,0,0,0,0,0,0,0,0,0,0,0,70,5.7,24140,0,0,0,0,0,0,0,0
2023-05-26T22:00,14.7,0,0,0,0,0,0,0,0,0,0,0,0,77,3.9,24140,0,0,0,0,0,0,0,0
2023-05-26T23:00,13.8,0,0,0,0,0,0,0,0,0,0,0,0,82,5.2,24140,0,0,0,0,0,0,0,0
2023-05-27T00:00,13.4,0,0,0,0,0,0,0,0,0,0,0,0,80,5,24140,0,0,0,0,0,0,0,0
2023-05-27T01:00,12.8,0,0,0,0,0,0,0,0,0,0,0,0,80,5,24140,0,0,0,0,0,0,0,0
2023-05-27T02:00,12.2,0,0,0,0,0,0,0,0,0,0,0,0,81,5.7,24140,0,0,0,0,0,0,0,0
2023-05-27T03:00,12.5,0,0,0,0,0,0,0,0,0,0,0,0,83,5.5,24140,0,0,0,0,0,0,0,0
2023-05-27T04:00,11.8,0,0,0,0,0,0,0,0,0,0,0,0,86,4.8,24140,0,0,0,0,0,0,0,0
2023-05-27T05:00,11.3,0,0,0,0,0,0,0,0,0,0,0,0,88,4.4,24140,0,0,0,0,0,0,0,0
2023-05-27T06:00,10.9,11,2,9,24.5,11,50.1,26.4,4.8,21.6,27.2,12.2,120.5,88,3.6,24140,14.6552545,9.979595583,13.05230417,12.66029233,11.40666667,39.16666667,25.56833333,13.20833333
2023-05-27T07:00,12.3,125,66,59,353.6,125,248.8,189.7,100.1,89.5,536.6,189.7,377.4,84,1.4,24140,144.1666667,129.3333333,140.6666667,129.179375,126.6948833,184,178.8333333,134.7413083
2023-05-27T08:00,15.8,316,224,92,592.1,316,504.3,393.9,279.2,114.7,738.1,393.9,628.6,72,3.4,24140,548.910225,505.1498583,543.727925,510.7556083,506.4816583,565.3632333,559.1637583,522.6666667
2023-05-27T09:00,18,520,409,111,731.3,520,745.4,597.8,470.2,127.6,840.8,597.8,857,60,4.8,24140,1174.5,1094.783858,1159.491183,1107.276775,1098.127875,1155.481883,1152.5,1116.763167
2023-05-27T10:00,20.8,705,583,122,812.9,705,955.8,772.3,638.6,133.6,890.5,772.3,1047.1,49,5.2,24140,1982.620342,1878.303775,1967.7308,1892.376425,1885.961458,1945.723317,1945.51565,1911.170367
2023-05-27T11:00,22.8,852,723,129,859.5,852,1121.2,901.1,764.7,136.4,909,901.1,1185.8,39,3.8,24140,2900.512567,2788.176792,2881.833333,2802.757992,2793.799267,2853.5,2858.071008,2816.303483
2023-05-27T12:00,23.8,896,646,250,699.9,896,1230.2,920.5,663.7,256.8,719,920.5,1263.8,33,5.2,24140,3756.768375,3638.783275,3736.551175,3656.333333,3647.639542,3713.824575,3716.991817,3675.306342
2023-05-27T13:00,24.7,819,410,409,428.4,819,1275.4,819.2,410.1,409.1,428.6,819.2,1275.8,30,4.4,24140,4591.157975,4476.551242,4573.485342,4491.5,4476.973183,4552.833333,4554.580583,4513.748858
2023-05-27T14:00,25.7,873,557,316,592,873,1253.9,850.1,542.4,307.7,576.5,850.1,1221,28,0.8,24140,5381.496517,5277.49455,5367.579783,5282.0464,5276.054867,5344.5,5353.723192,5306.859283
2023-05-27T15:00,26,783,463,320,528.8,783,1167,740.1,437.6,302.5,499.8,740.1,1103,30,5.4,24140,5834.333333,5735.333333,5820.0111,5734.666667,5728.5,5803.333333,5810.666667,5759.432517
2023-05-27T16:00,24.1,508,168,340,219.4,508,1020.7,462.9,153.1,309.8,199.9,462.9,930.1,39,16.4,20840,5921.666667,5820.166667,5906,5821.666667,5815,5893.5,5899.5,5845
2023-05-27T17:00,22.5,233,24,209,38.8,233,825,201.6,20.8,180.8,33.5,201.6,713.8,51,7.5,20200,6052.166667,5953.333333,6035.833333,5955.036183,5946.639733,6023.489308,6033.701425,5977.166667
2023-05-27T18:00,21.2,260,74,186,166.2,260,593.2,205.6,58.5,147.1,131.5,205.6,469.1,58,7.7,23820,6223.833333,6128.333333,6217.038892,6130.5,6123.666667,6203.1536,6210.288267,6155.72645
2023-05-27T19:00,19.9,111,17,94,66.4,111,341.2,69.2,10.6,58.6,41.4,69.2,212.6,62,16.3,24140,6289.5,6195.666667,6278.666667,6196.666667,6190.333333,6272.333333,6278.5,6217.5
2023-05-27T20:00,17.8,25,3,22,25.9,25,95.7,0,0,0,0,0,0,64,13.2,19800,6300,6204,6282,6204,6202,6284,6284,6222
2023-05-27T21:00,17.1,0,0,0,0,0,0,0,0,0,0,0,0,67,9.2,24140,0,0,0,0,0,0,0,0
2023-05-27T22:00,16.4,0,0,0,0,0,0,0,0,0,0,0,0,73,4.5,24140,0,0,0,0,0,0,0,0
2023-05-27T23:00,16.1,0,0,0,0,0,0,0,0,0,0,0,0,59,7.2,24140,0,0,0,0,0,0,0,0
2023-05-28T00:00,15.2,0,0,0,0,0,0,0,0,0,0,0,0,53,7.3,24140,0,0,0,0,0,0,0,0
2023-05-28T01:00,14.1,0,0,0,0,0,0,0,0,0,0,0,0,57,8.3,24140,0,0,0,0,0,0,0,0
2023-05-28T02:00,14,0,0,0,0,0,0,0,0,0,0,0,0,54,8.7,24140,0,0,0,0,0,0,0,0
2023-05-28T03:00,13.5,0,0,0,0,0,0,0,0,0,0,0,0,54,6.6,24140,0,0,0,0,0,0,0,0
2023-05-28T04:00,13.1,0,0,0,0,0,0,0,0,0,0,0,0,54,3.5,24140,0,0,0,0,0,0,0,0
2023-05-28T05:00,12.2,0,0,0,0,0,0,0,0,0,0,0,0,57,4.7,24140,0,0,0,0,0,0,0,0
2023-05-28T06:00,12.2,10,0,10,0,10,51,24,0,24,0,11.2,122.4,61,5,24140,30.42395875,31.66662708,39.33333333,30.495,28.17226508,26.78820733,36.16666667,36.66666667
2023-05-28T07:00,13.6,90,8,82,42.6,90,250.4,136.2,12.1,124.1,64.4,136.2,378.9,63,4.5,24140,70.33333333,71.66666667,76.66666667,71.33333333,68.33333333,65.33333333,71.33333333,72
2023-05-28T08:00,15.9,146,7,139,18.4,146,505.5,181.9,8.7,173.2,23,181.9,629.7,60,2.5,24140,93.16666667,96.66666667,107.8333333,95.33333333,91.66666667,91.66666667,97.66666667,95.83333333
2023-05-28T09:00,15.3,163,2,161,3.6,163,746.4,187.3,2.3,185,4.1,187.3,857.8,65,6.1,24140,153.6666667,154.1666667,163.3333333,154.248475,150,148.5,158.0898,154.6666667
2023-05-28T10:00,17.2,328,91,237,126.8,328,956.6,359.3,99.7,259.6,138.8,359.3,1047.7,58,12,24140,238.6666667,239.6603667,244.6666667,240.1666667,233.624025,232.5663667,240.8333333,240
2023-05-28T11:00,20.1,773,534,239,634.3,773,1121.8,817.5,564.8,252.8,670.8,817.5,1186.4,47,14.1,7180,386.0299917,386.1666667,394.2145417,385,380,379.6666667,385.5,381.8254667
2023-05-28T12:00,21.2,836,504,332,545.6,836,1230.7,858.9,517.8,341.1,560.5,858.9,1264.4,46,13.9,24140,549,546.3333333,554.8268917,545,538.3333333,538,545.6666667,538.6666667
2023-05-28T13:00,22,726,253,473,264.2,726,1276.1,726.3,253.1,473.2,264.2,726.3,1276.5,40,3.2,24140,640.6666667,625,640.8333333,622.3333333,621.6666667,631.1666667,638.5929833,622.1666667
2023-05-28T14:00,20.1,401,21,380,22.3,401,1254.7,390.5,20.5,370.1,21.7,390.5,1221.9,52,1.8,21240,702.5,667.5,688.3333333,666.3333333,665,688.8333333,698.8333333,667
2023-05-28T15:00,17.8,513,116,397,132.3,513,1168,485,109.7,375.3,125.1,485,1104.2,72,9.5,13120,819.3333333,761.5,781.3333333,760.3333333,756.9571833,810.4825667,818.5490417,762.5
2023-05-28T16:00,18.9,525,219,306,285.5,525,1022.1,478.5,199.6,278.9,260.2,478.5,931.6,65,13.4,24140,880.3333333,829.8333333,852.0160417,827.8333333,825,861.3333333,879.6666667,818.6666667
2023-05-28T17:00,19,477,181,296,291.7,477,826.8,413,156.7,256.3,252.5,413,715.8,66,7.3,24140,962.3333333,917.5685167,938.6666667,917,911.2744167,939.5,959.5,880.8333333
2023-05-28T18:00,18.4,295,91,204,203.6,295,595.4,233.6,72.1,161.5,161.2,233.6,471.5,67,8.1,24140,1065.833333,1016.948767,1040.666667,1015.666667,1015,1043,1063,981.27035
2023-05-28T19:00,17.9,148,43,105,166.7,148,343.7,92.7,26.9,65.8,104.4,92.7,215.4,72,7.4,24140,1117,1072.833333,1093.333333,1069.666667,1060,1094.5,1113,1034
2023-05-28T20:00,16.4,25,1,24,8.5,25,97,0,0,0,0,0,0,81,5.2,24140,1122,1082,1100,1078,1060,1100,1118,1040
2023-05-28T21:00,14.6,0,0,0,0,0,0,0,0,0,0,0,0,84,6.2,24140,0,0,0,0,0,0,0,0
2023-05-28T22:00,14.4,0,0,0,0,0,0,0,0,0,0,0,0,81,4.7,11720,0,0,0,0,0,0,0,0
2023-05-28T23:00,13.7,0,0,0,0,0,0,0,0,0,0,0,0,82,4.3,24140,0,0,0,0,0,0,0,0
2023-05-29T00:00,13.5,0,0,0,0,0,0,0,0,0,0,0,0,80,4.4,24140,0,0,0,0,0,0,0,0
2023-05-29T01:00,13,0,0,0,0,0,0,0,0,0,0,0,0,83,4.3,24140,0,0,0,0,0,0,0,0
2023-05-29T02:00,11.9,0,0,0,0,0,0,0,0,0,0,0,0,89,4.5,24140,0,0,0,0,0,0,0,0
2023-05-29T03:00,11.7,0,0,0,0,0,0,0,0,0,0,0,0,84,4.2,21840,0,0,0,0,0,0,0,0
2023-05-29T04:00,11.1,0,0,0,0,0,0,0,0,0,0,0,0,85,4.4,24140,0,0,0,0,0,0,0,0
2023-05-29T05:00,10.4,0,0,0,0,0,0,0,0,0,0,0,0,89,5,20980,0,0,-163.2616914,0,0,0,0,0
2023-05-29T06:00,11.3,11,1,10,12.1,11,51.9,26.3,2.4,23.9,13.6,12.4,124.1,82,1.8,24140,13.64473442,0.835,9308036.46,5.071666667,5.016666667,16.60790967,10.75612592,13.01333333
2023-05-29T07:00,12.7,126,65,61,343.7,126,251.9,190.2,98.1,92.1,518.6,190.2,380.2,80,1.3,24140,84.39398792,94.13033583,13942922.24,93.24084917,102.3132192,134.8413895,59.56828392,81.52958458
2023-05-29T08:00,14.3,317,224,93,588.8,317,506.7,394.6,278.8,115.8,733,394.6,630.7,77,5.4,24140,494.7207209,450.7917507,427.1659673,465.0303266,455.0323172,508.2610248,518.419571,484.2757858
2023-05-29T09:00,16.4,518,404,114,720.1,518,747.2,595.2,464.2,131,827.4,595.2,858.6,72,5.5,24140,1080.806243,1022.205696,1063.624316,1042.899885,1028.025051,1106.455769,1124.552573,1066.85373
